REGION,COMUNA,NUMERO INCENDIOS ,PINO INSIGNE    0- 10 AÑOS,PINO INSIGNE    11- 17 AÑOS,PINO INSIGNE      18 O MAS,TOTAL PINO INSIGNE,EUCALIPTO,OTRAS SP.,TOTAL,ARBOLADO,MATORRAL,PASTIZAL,TOTAL,TOTAL  FORESTAL ,AGRICOLA,DESECHOS,TOTAL OTRAS SUPERFICIES,TOTAL SUPERFICIE AFECTADA
VIII,ANTUCO,1,"1,15","0,00","0,00","1,15","0,00","0,00","1,15","0,00","0,00","0,00","0,00","1,15","0,00","0,00","0,00","1,15"
VIII,CONCEPCION,56,"0,00","0,70","0,55","1,25","1,04","0,00","2,29","0,67","13,20","4,11","17,98","20,27","0,00","0,63","0,63","20,90"
VIII,TALCAHUANO,33,"0,01","0,00","3,35","3,36","2,36","0,00","5,72","0,00","4,47","5,29","9,76","15,48","0,50","1,13","1,63","17,11"
VIII,HUALPEN,9,"0,00","0,01","0,47","0,48","0,18","0,00","0,66","0,00","1,85","5,20","7,05","7,71","0,00","1,15","1,15","8,86"
VIII,PENCO,157,"0,05","2,14","1,20","3,39","6,26","0,00","9,65","0,00","24,05","29,17","53,22","62,87","0,00","3,11","3,11","65,98"
VIII,TOME,289,"0,74","2,82","6,10","9,66","28,18","0,00","37,84","2,07","22,65","46,42","71,15","108,99","0,00","5,93","5,93","114,92"
VIII,FLORIDA,55,"4,50","68,93","1,00","74,43","17,62","0,00","92,05","3,00","11,57","125,02","139,59","231,64","0,00","0,92","0,92","232,56"
VIII,HUALQUI,77,"3,50","136,89","18,63","159,02","44,67","0,00","203,69","6,50","48,26","342,81","397,57","601,25","0,00","16,12","16,12","617,37"
VIII,SANTA JUANA,44,"13,30","2,01","25,00","40,31","294,10","0,00","334,41","3,50","28,80","26,86","59,16","393,57","6,00","0,00","6,00","399,57"
VIII,LOTA,109,"0,00","55,04","0,00","55,04","154,15","0,00","209,18","0,00","1,06","24,43","25,49","234,68","0,00","0,00","0,00","234,68"
VIII,CORONEL,92,"0,00","657,36","0,00","657,36","154,62","9,41","821,38","39,76","215,87","248,14","503,77","1.325,15","0,00","0,00","0,00","1.325,15"
VIII,SAN PEDRO DE LA PAZ,51,"0,00","0,49","3,31","3,80","4,92","0,00","8,72","0,05","36,67","29,56","66,28","75,00","0,00","0,05","0,05","75,05"
VIII,CHIGUAYANTE,16,"0,00","0,00","0,50","0,50","7,10","0,00","7,60","0,00","1,94","3,45","5,39","12,99","0,00","0,00","0,00","12,99"
VIII,LEBU,198,"1,00","5,60","0,62","7,22","48,70","0,00","55,92","0,00","44,77","108,99","153,76","209,68","0,00","15,28","15,28","224,96"
VIII,CURANILAHUE,429,"0,00","7,88","0,00","7,88","1,48","0,00","9,37","0,00","0,00","85,68","85,68","95,04","0,00","0,14","0,14","95,18"
VIII,ARAUCO,90,"0,00","558,97","0,20","559,17","1.142,36","2,56","1.704,08","316,70","56,78","140,65","514,13","2.218,21","0,00","93,46","93,46","2.311,67"
VIII,LOS ALAMOS,299,"1,00","33,32","0,00","34,32","4,28","0,00","38,60","0,00","14,82","80,17","94,99","133,60","0,00","4,91","4,91","138,51"
VIII,CANETE,188,"28,34","444,49","1,11","473,94","332,62","0,00","806,56","43,75","404,42","294,14","742,31","1.548,88","0,46","321,65","322,11","1.870,99"
VIII,CONTULMO,38,"0,00","91,24","0,00","91,24","139,98","0,00","231,22","8,52","123,06","72,06","203,64","434,85","0,00","0,40","0,40","435,25"
VIII,TIRUA,127,"111,70","3.047,37","144,47","3.303,54","1.276,99","0,00","4.580,53","240,03","1.250,21","173,04","1.663,28","6.243,81","0,27","330,65","330,92","6.574,73"
IX,ANGOL,63,"10,38","27,72","113,57","151,67","165,69","0,00","317,36","61,59","181,40","64,88","307,87","625,23","156,31","370,89","527,20","1.152,43"
IX,PUREN,36,"30,65","72,01","4,93","107,59","567,26","0,00","674,85","113,69","110,60","440,18","664,47","1.339,32","0,00","78,74","78,74","1.418,06"
IX,LOS SAUCES,68,"25,00","86,68","14,30","125,98","130,23","0,00","256,21","12,83","37,68","149,83","200,34","456,55","5,00","78,95","83,95","540,50"
IX,RENAICO,22,"0,00","0,00","0,00","0,00","46,12","0,00","46,12","0,20","9,87","0,81","10,88","57,00","3,00","83,51","86,51","143,51"
IX,COLLIPULLI,290,"17,11","910,01","86,20","1.013,32","1.072,01","1,27","2.086,60","6.318,90","1.067,72","970,36","8.356,98","10.443,58","114,57","410,76","525,33","10.968,91"
IX,ERCILLA,180,"351,40","612,18","1.724,00","2.687,58","794,95","0,00","3.482,53","286,57","1.018,95","504,38","1.809,90","5.292,43","7,94","665,45","673,39","5.965,82"
IX,TRAIGUEN,51,"92,50","475,62","764,63","1.332,75","459,71","5,00","1.797,46","281,60","525,73","740,34","1.547,67","3.345,13","72,67","1.387,25","1.459,92","4.805,05"
IX,LUMACO,121,"453,81","720,64","315,66","1.490,11","269,45","0,00","1.759,56","105,60","490,16","160,60","756,36","2.515,92","0,00","253,67","253,67","2.769,59"
IX,VICTORIA,162,"16,36","87,32","57,64","161,32","133,79","0,00","295,11","92,80","378,80","650,15","1.121,75","1.416,86","377,10","1.004,93","1.382,03","2.798,89"
IX,CURACAUTIN,6,"0,00","0,00","0,00","0,00","12,00","0,00","12,00","494,10","135,94","0,10","630,14","642,14","0,00","0,70","0,70","642,84"
IX,LONQUIMAY,7,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","115,90","11,61","4,00","131,51","131,51","0,00","0,20","0,20","131,71"
IX,TEMUCO,67,"32,10","0,00","9,70","41,80","38,76","0,00","80,56","20,20","86,40","113,98","220,58","301,14","5,00","129,93","134,93","436,07"
IX,LAUTARO,41,"6,60","130,00","0,20","136,80","24,21","0,00","161,01","7,75","41,25","52,07","101,07","262,08","6,60","134,62","141,22","403,30"
IX,PERQUENCO,15,"60,21","0,00","160,73","220,94","176,02","0,00","396,96","43,92","12,24","66,68","122,84","519,80","0,00","272,88","272,88","792,68"
IX,GALVARINO,137,"182,00","372,61","1.038,59","1.593,20","575,71","0,00","2.168,91","267,04","336,47","232,40","835,91","3.004,82","13,00","689,75","702,75","3.707,57"
IX,NUEVA IMPERIAL,21,"15,10","43,31","1,81","60,22","41,55","0,00","101,77","10,95","82,58","85,87","179,40","281,17","37,10","14,60","51,70","332,87"
IX,CARAHUE,45,"20,31","35,71","0,75","56,77","13,30","0,00","70,07","24,30","150,15","9,81","184,26","254,33","0,01","8,80","8,81","263,14"
IX,SAAVEDRA,4,"0,40","0,00","2,00","2,40","3,80","0,00","6,20","5,00","11,61","62,00","78,61","84,81","0,00","0,00","0,00","84,81"
IX,VILCUN,12,"0,00","0,00","0,00","0,00","10,47","0,00","10,47","65,32","10,75","3,80","79,87","90,34","6,60","41,40","48,00","138,34"
IX,CHOL CHOL,28,"30,30","0,00","32,18","62,48","65,00","0,00","127,48","1,40","65,93","35,05","102,38","229,86","0,00","2,90","2,90","232,76"
IX,FREIRE,12,"0,20","0,00","0,50","0,70","2,95","0,00","3,65","6,55","19,21","10,11","35,87","39,52","58,30","22,70","81,00","120,52"
IX,CUNCO,9,"1,80","0,00","2,30","4,10","1,40","0,00","5,50","11,35","6,60","7,90","25,85","31,35","0,00","108,00","108,00","139,35"
IX,PITRUFQUEN,9,"0,40","6,00","2,20","8,60","9,20","0,00","17,80","33,40","15,60","23,70","72,70","90,50","0,00","104,00","104,00","194,50"
IX,GORBEA,4,"0,00","0,91","0,00","0,91","0,00","0,00","0,91","0,00","0,91","0,01","0,92","1,83","0,00","0,00","0,00","1,83"
IX,TOLTEN,3,"80,00","46,37","0,00","126,37","0,00","0,00","126,37","0,00","5,00","0,00","5,00","131,37","0,00","0,00","0,00","131,37"
IX,LONCOCHE,8,"0,00","0,20","0,00","0,20","0,20","0,00","0,40","1,95","2,53","3,15","7,63","8,03","0,00","0,00","0,00","8,03"
IX,VILLARRICA,8,"0,00","0,00","0,00","0,00","0,10","0,00","0,10","3,71","5,12","14,70","23,53","23,63","0,00","0,07","0,07","23,70"
IX,PUCON,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,20","0,20","0,20"
IX,CURARREHUE,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,75","0,25","1,40","2,40","2,40","0,00","0,00","0,00","2,40"
IX,MELIPEUCO,5,"0,30","0,00","0,00","0,30","0,00","0,00","0,30","6.599,40","0,06","0,32","6.599,78","6.600,08","0,00","0,30","0,30","6.600,38"
IX,TEODORO SCHMIDT,2,"0,00","0,00","0,50","0,50","1,00","0,00","1,50","0,00","0,01","0,50","0,51","2,01","0,00","2,00","2,00","4,01"
IX,PADRE LAS CASAS,57,"396,11","76,21","177,91","650,23","72,60","0,00","722,83","137,66","62,82","20,87","221,35","944,18","0,65","71,94","72,59","1.016,77"
XIV,VALDIVIA,24,"0,20","0,00","0,00","0,20","5,50","0,00","5,70","5,70","9,17","2,54","17,41","23,11","0,00","0,10","0,10","23,21"
XIV,MARIQUINA,12,"0,10","0,00","0,00","0,10","0,39","0,00","0,49","5,00","10,90","5,71","21,61","22,10","51,19","1,40","52,59","74,69"
XIV,LANCO,2,"0,00","35,00","0,00","35,00","0,00","0,00","35,00","5,00","0,00","9,70","14,70","49,70","0,00","0,00","0,00","49,70"
XIV,LOS LAGOS,16,"0,00","3,80","0,10","3,90","35,63","0,00","39,53","18,40","41,80","54,10","114,30","153,83","0,00","0,00","0,00","153,83"
XIV,CORRAL,13,"0,00","2,50","0,00","2,50","3,20","0,00","5,70","4,40","25,82","0,00","30,22","35,92","0,00","0,00","0,00","35,92"
XIV,MAFIL,12,"0,00","0,00","0,00","0,00","1,80","0,00","1,80","21,84","15,00","35,08","71,92","73,72","0,00","4,90","4,90","78,62"
XIV,PANGUIPULLI,15,"0,00","0,00","0,50","0,50","1,60","0,00","2,10","25,98","7,33","0,00","33,31","35,41","0,00","3,65","3,65","39,06"
XIV,PAILLACO,15,"0,00","0,00","0,00","0,00","0,60","0,00","0,60","2,35","2,63","15,99","20,97","21,57","13,30","0,20","13,50","35,07"
XIV,LA UNIÓN,20,"0,50","0,00","0,00","0,50","6,50","0,00","7,00","47,55","9,79","89,36","146,70","153,70","0,90","18,00","18,90","172,60"
XIV,FUTRONO,2,"0,00","0,00","1,00","1,00","0,00","0,00","1,00","5,00","1,50","0,00","6,50","7,50","0,00","0,00","0,00","7,50"
XIV,RÍO BUENO,16,"0,00","0,00","0,00","0,00","1,00","0,00","1,00","4,35","42,67","35,28","82,30","83,30","4,00","30,00","34,00","117,30"
XIV,LAGO RANCO,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,00","0,05","0,05","4,10","4,10","0,00","1,50","1,50","5,60"
X,OSORNO,29,"0,20","0,00","1,60","1,80","6,80","0,00","8,60","5,50","6,25","42,95","54,70","63,30","2,60","78,70","81,30","144,60"
X,SAN PABLO,9,"0,10","0,00","86,04","86,14","0,60","0,00","86,74","45,55","0,80","12,56","58,91","145,65","4,10","140,60","144,70","290,35"
X,PEYUHUE,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50","0,50","0,50"
X,PUERTO OCTAY,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","6,20","1,00","3,00","10,20","10,20","0,00","0,00","0,00","10,20"
X,ENTRE LAGOS,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
X,RIO NEGRO,5,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,20","2,59","0,10","2,89","2,89","5,00","30,00","35,00","37,89"
X,PURRANQUE,5,"0,00","0,00","0,00","0,00","0,80","0,00","0,80","8,00","2,50","1,73","12,23","13,03","1,50","1,97","3,47","16,50"
X,SAN JUAN DE LA COSTA,22,"0,30","0,00","0,50","0,80","1,40","0,00","2,20","208,41","3,51","3,37","215,28","217,48","5,00","3,81","8,81","226,29"
X,PUERTO MONTT,161,"0,00","0,00","0,00","0,00","8,20","0,00","8,20","218,40","787,23","72,45","1.078,08","1.086,28","0,00","1,43","1,43","1.087,71"
X,COCHAMO,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,50","1,20","0,00","3,70","3,70","0,00","0,00","0,00","3,70"
X,CALBUCO,13,"0,00","0,00","0,00","0,00","9,76","0,00","9,76","5,60","64,00","2,60","72,20","81,96","0,00","5,50","5,50","87,46"
X,MAULLIN,11,"0,00","0,00","0,00","0,00","75,14","0,00","75,14","33,60","92,91","16,20","142,71","217,85","0,00","0,00","0,00","217,85"
X,LOS MUERMOS,10,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","11,02","1,03","0,00","12,05","12,05","0,00","0,50","0,50","12,55"
X,FRESIA,14,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","16,56","79,56","0,38","96,50","96,50","0,00","1,49","1,49","97,99"
X,FRUTILLAR,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,01","0,01","0,00","0,00","0,00","0,01"
X,LLANQUIHUE,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
X,PUERTO VARAS,28,"0,00","0,00","0,00","0,00","0,07","0,00","0,07","11,26","66,82","13,46","91,54","91,61","0,00","4,60","4,60","96,21"
X,CASTRO,23,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","32,54","198,71","52,00","283,24","283,24","0,00","3,01","3,01","286,25"
X,ANCUD,9,"0,00","0,00","0,00","0,00","6,66","0,00","6,66","10,29","27,07","0,10","37,46","44,12","0,00","0,20","0,20","44,32"
X,QUEMCHI,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,20","0,00","0,00","1,20","1,20","0,00","1,00","1,00","2,20"
X,CURACO DE VELEZ,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
X,DALCAHUE,34,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","155,70","133,15","19,71","308,56","308,56","0,00","28,20","28,20","336,76"
X,QUINCHAO,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3,00","0,00","3,00","3,00","0,00","0,00","0,00","3,00"
X,PUQUELDON,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
X,CHONCHI,21,"0,00","0,00","0,00","0,00","0,00","0,20","0,20","22,32","57,80","6,70","86,82","87,02","0,00","1,40","1,40","88,42"
X,QUEILEN,13,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,36","0,00","0,38","0,38","0,00","0,00","0,00","0,38"
X,QUELLON,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
X,CHAITEN,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,00","0,01","0,01","0,00","0,00","0,00","0,01"
X,PALENA,13,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","1.827,17","1,50","0,02","1.828,69","1.828,69","0,00","0,02","0,02","1.828,71"
X,FUTALEUFU,4,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","13,10","0,00","0,50","13,60","13,60","0,00","0,00","0,00","13,60"
X,HUALAIHUE,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
XI,COYHAIQUE,13,"0,01","0,00","0,01","0,02","0,00","0,00","0,02","23,79","11,54","1,94","37,27","37,29","0,00","9,52","9,52","46,81"
XI,LAGO VERDE,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,56","0,00","0,57","0,57","0,00","0,02","0,02","0,59"
XI,AYSEN,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,00","0,03","0,03","0,00","0,00","0,00","0,03"
XI,CISNES,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","9,40","5,10","4,50","19,00","19,00","0,00","0,00","0,00","19,00"
XI,GUAYTECAS,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
XI,CHILE CHICO,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7,28","2,43","9,71","9,71","0,00","0,00","0,00","9,71"
XI,RIO IBAÑEZ,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,00","18,01","0,00","20,01","20,01","0,00","0,02","0,02","20,03"
XI,COCHRANE,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","31,80","102,40","0,00","134,20","134,20","0,00","0,00","0,00","134,20"
XI,OHIGGINS,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,23","0,69","0,92","1,84","1,84","0,00","0,46","0,46","2,30"
XI,TORTEL,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
XII,PUNTA ARENAS,14,"0,00","0,00","0,00","0,00","0,00","0,01","0,01","0,02","0,01","0,59","0,61","0,62","0,00","0,01","0,01","0,63"
XII,LAGUNA BLANCA,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
XII,RIO VERDE,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
XII,SAN GREGORIO,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
XII,PUERTO NATALES,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,58","0,58","0,58","0,00","0,02","0,02","0,60"
XII,TORRES DEL PAINE,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
XII,PORVENIR,1,"0,00","0,00","0,00","0,00","0,00","2,00","2,00","0,00","0,00","0,00","0,00","2,00","0,00","0,00","0,00","2,00"
XII,TIMAUKEL,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,66","0,86","0,86","0,00","0,00","0,00","0,86"
XII,PRIMAVERA,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
XII,NAVARINO,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,COLINA,11,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,41","4,00","9,55","13,96","13,96","0,00","0,00","0,00","13,96"
RM,LAMPA,25,"0,00","0,00","0,00","0,00","0,40","0,90","1,30","4,60","26,05","100,46","131,11","132,41","0,00","0,00","0,00","132,41"
RM,TILTIL,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50","0,00","2,50","3,00","3,00","0,00","0,00","0,00","3,00"
RM,PUENTE ALTO,30,"0,00","0,00","0,00","0,00","0,10","0,00","0,10","0,30","1,95","8,29","10,54","10,64","0,00","0,00","0,00","10,64"
RM,PIRQUE,15,"0,00","0,00","0,00","0,00","4,00","0,00","4,00","1,40","8,10","26,53","36,03","40,03","0,00","0,00","0,00","40,03"
RM,SAN JOSE DE MAIPO,10,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,41","3,61","3,22","7,24","7,24","0,00","0,00","0,00","7,24"
RM,SAN BERNARDO,17,"0,00","0,00","0,00","0,00","0,20","0,00","0,20","0,90","5,52","17,59","24,01","24,21","0,00","0,00","0,00","24,21"
RM,BUIN,11,"0,00","0,00","0,00","0,00","0,50","0,00","0,50","0,00","1,10","3,41","4,51","5,01","0,80","0,00","0,80","5,81"
RM,PAINE,10,"0,00","0,00","0,00","0,00","0,40","0,00","0,40","130,40","313,50","176,20","620,10","620,50","0,00","0,00","0,00","620,50"
RM,CALERA DE TANGO,3,"0,00","0,00","0,00","0,00","2,50","0,00","2,50","0,00","2,50","8,00","10,50","13,00","0,00","0,00","0,00","13,00"
RM,TALAGANTE,8,"0,00","0,00","0,00","0,00","3,10","0,00","3,10","0,10","6,20","7,06","13,36","16,46","0,00","0,00","0,00","16,46"
RM,PENAFLOR,21,"0,00","0,00","0,00","0,00","0,80","0,00","0,80","2,70","9,10","24,20","36,00","36,80","0,10","0,00","0,10","36,90"
RM,EL MONTE,6,"0,00","0,00","0,00","0,00","3,60","0,00","3,60","0,50","2,50","6,80","9,80","13,40","0,00","0,00","0,00","13,40"
RM,ISLA DE MAIPO,5,"0,00","0,00","0,00","0,00","0,50","0,00","0,50","1,00","2,40","3,11","6,51","7,01","0,00","0,00","0,00","7,01"
RM,PADRE HURTADO,16,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","3,70","11,70","32,50","47,90","47,90","0,00","0,00","0,00","47,90"
RM,MELIPILLA,91,"0,00","0,00","0,00","0,00","6,65","0,75","7,40","87,10","148,25","102,34","337,69","345,09","3,20","1,10","4,30","349,39"
RM,MARIA PINTO,9,"0,00","0,00","0,00","0,00","0,10","0,00","0,10","0,52","1,90","5,40","7,82","7,92","0,00","0,00","0,00","7,92"
RM,SAN PEDRO,19,"0,00","0,00","0,00","0,00","61,80","0,00","61,80","100,00","195,30","341,47","636,77","698,57","0,20","0,00","0,20","698,77"
RM,CURACAVI,49,"0,00","0,00","0,00","0,00","1,90","0,00","1,90","55,90","62,65","96,04","214,59","216,49","0,27","0,00","0,27","216,76"
RM,ALHUE,19,"0,00","0,00","0,00","0,00","5,00","0,00","5,00","56,00","155,74","133,38","345,12","350,12","0,00","0,00","0,00","350,12"
RM,SANTIAGO,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,INDEPENDENCIA,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,RECOLETA,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,11","0,11","0,11","0,00","0,00","0,00","0,11"
RM,ESTACION CENTRAL,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,CONCHALI,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,HUECHURABA,6,"0,00","0,00","0,00","0,00","0,10","0,00","0,10","0,60","1,52","10,40","12,52","12,62","0,00","0,00","0,00","12,62"
RM,QUILICURA,9,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,51","13,53","14,04","14,04","0,00","1,00","1,00","15,04"
RM,RENCA,7,"0,00","0,00","0,00","0,00","0,30","0,00","0,30","0,50","2,50","12,90","15,90","16,20","0,00","0,00","0,00","16,20"
RM,QUINTA NORMAL,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,PUDAHUEL,11,"0,00","0,00","0,00","0,00","1,80","0,00","1,80","1,61","5,30","21,91","28,82","30,62","0,00","0,00","0,00","30,62"
RM,CERRO NAVIA,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,LO PRADO,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,MAIPU,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,90","0,90","0,90","0,00","0,00","0,00","0,90"
RM,PEDRO AGUIRRE CERDA,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,CERRILLOS,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,LO ESPEJO,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,LA PINTANA,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,EL BOSQUE,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,LA FLORIDA,4,"0,00","0,00","0,00","0,00","0,10","0,00","0,10","0,30","0,60","0,83","1,73","1,83","0,00","0,00","0,00","1,83"
RM,LA GRANJA,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,MACUL,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,PENALOLEN,6,"0,00","0,00","0,00","0,00","0,80","0,00","0,80","0,00","1,30","5,02","6,32","7,12","0,00","0,00","0,00","7,12"
RM,LA REINA,3,"0,00","0,00","0,00","0,00","0,20","0,00","0,20","0,50","1,20","4,00","5,70","5,90","0,00","0,00","0,00","5,90"
RM,PROVIDENCIA,4,"0,00","0,00","0,00","0,00","0,15","0,00","0,15","0,20","0,51","0,81","1,52","1,67","0,00","0,00","0,00","1,67"
RM,ÑUÑOA,,,,,"0,00",,,"0,00",,,,"0,00","0,00",,,"0,00","0,00"
RM,LAS CONDES,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,10","2,00","3,70","5,80","5,80","0,00","0,00","0,00","5,80"
RM,VITACURA,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,01","0,01","0,00","0,00","0,00","0,01"
RM,LO BARNECHEA,7,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50","0,70","2,05","3,25","3,25","0,00","0,00","0,00","3,25"
RM,SAN MIGUEL,,,,,,,,,,,,,,,,,
RM,LA CISTERNA,,,,,,,,,,,,,,,,,
RM,SAN JOAQUIN,,,,,,,,,,,,,,,,,
RM,SAN RAMON,,,,,,,,,,,,,,,,,